"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","multiple_lines","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_revenue","customer_status","churn_category","churn_reason"
"53637-KER","Male",22,"No","Kerala",10,11,"Deal 4","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","20.65","417.50","1346.90","Stayed","Others","Others"
"14952-DEL","Male",82,"No","Delhi",10,33,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","94.25","1973.75","2417.90","Churned","Competitor","Competitor made better offer"
"45769-GUJ","Female",40,"Yes","Gujarat",11,17,"Deal 3","Yes","Fiber Optic","Yes","Yes","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","103.80","3470.80","3616.32","Stayed","Others","Others"
"49816-MAH","Female",73,"No","Maharashtra",4,23,"Deal 1","Yes","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","84.65","5683.60","7064.68","Stayed","Others","Others"
"36180-UTT","Female",55,"Yes","Uttarakhand",13,33,"None","Yes","Cable","Yes","Yes","Yes","No","No","No","No","Yes","Two Year","No","Credit Card","65.65","4322.85","5852.46","Stayed","Others","Others"
"71055-AND","Male",66,"Yes","Andhra Pradesh",5,35,"None","Yes","Fiber Optic","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","74.40","74.40","121.76","Churned","Competitor","Competitor made better offer"
"28977-KAR","Male",52,"No","Karnataka",3,25,"Deal 3","No","Cable","Yes","No","No","Yes","No","No","No","No","Month-to-Month","No","Mailed Check","53.60","1315.35","1459.83","Stayed","Others","Others"
"18675-TEL","Male",47,"No","Telangana",8,18,"None","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card","80.00","3182.95","4575.25","Churned","Other","Moved"
"37548-WES","Male",72,"No","West Bengal",9,2,"Deal 3","Yes","DSL","No","No","No","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal","51.60","1442.00","2533.85","Stayed","Others","Others"
"78228-KER","Female",58,"Yes","Kerala",3,8,"Deal 5","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","69.55","69.55","99.33","Churned","Competitor","Competitor had better devices"
"66980-GUJ","Female",21,"No","Gujarat",4,11,"None","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","59.55","4103.90","4103.90","Stayed","Others","Others"
"68578-BIH","Female",59,"Yes","Bihar",10,36,"Deal 4","No","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","89.50","863.10","990.90","Churned","Attitude","Attitude of support person"
"22929-JAM","Female",23,"No","Jammu & Kashmir",10,10,"None","Yes","DSL","Yes","Yes","No","No","No","Yes","Yes","No","One Year","No","Bank Withdrawal","68.75","3815.40","4334.76","Stayed","Others","Others"
"25273-PUN","Male",58,"No","Punjab",9,22,"None","No","DSL","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card","75.55","2054.40","2995.74","Stayed","Others","Others"
"58518-JAM","Male",74,"No","Jammu & Kashmir",7,12,"None","No","Fiber Optic","No","No","No","No","Yes","Yes","No","Yes","One Year","Yes","Bank Withdrawal","89.15","574.35","688.87","Stayed","Others","Others"
"39350-BIH","Female",39,"Yes","Bihar",15,28,"None","No","DSL","No","Yes","Yes","No","No","No","No","No","One Year","Yes","Bank Withdrawal","35.75","2492.25","2642.25","Stayed","Others","Others"
"71483-TAM","Female",50,"No","Tamil Nadu",11,33,"Deal 5","Yes","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","24.10","73.10","139.82","Stayed","Others","Others"
"27138-BIH","Female",24,"Yes","Bihar",5,10,"None","No","Fiber Optic","Yes","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Credit Card","74.25","639.65","764.39","Churned","Attitude","Attitude of support person"
"39815-WES","Male",78,"No","West Bengal",0,34,"None","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal","110.80","3836.30","5098.50","Stayed","Others","Others"
"56413-MAH","Male",64,"No","Maharashtra",14,31,"None","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal","106.80","7623.20","10094.00","Stayed","Others","Others"
"29241-KER","Male",41,"Yes","Kerala",12,31,"None","Yes","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card","24.50","1497.90","3602.78","Stayed","Others","Others"
"15513-PUN","Male",50,"No","Punjab",8,28,"None","Yes","Fiber Optic","Yes","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","88.05","801.30","1002.99","Stayed","Others","Others"
"84517-MAD","Male",28,"No","Madhya Pradesh",13,15,"Deal 4","Yes","DSL","No","No","No","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","75.85","854.45","1445.45","Stayed","Others","Others"
"59560-TEL","Female",49,"Yes","Telangana",4,16,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Credit Card","94.65","2104.55","3162.71","Churned","Competitor","Competitor offered higher download speeds"
"15205-TEL","Female",71,"Yes","Telangana",3,10,"None","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","No","Month-to-Month","No","Bank Withdrawal","-5.00","4747.20","5027.26","Stayed","Others","Others"
"67522-RAJ","Female",32,"No","Rajasthan",9,2,"None","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","104.00","7039.05","7879.23","Stayed","Others","Others"
"22134-WES","Female",28,"No","West Bengal",8,7,"None","No","DSL","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","50.55","244.75","459.85","Stayed","Others","Others"
"32496-TAM","Female",30,"Yes","Tamil Nadu",8,7,"Deal 5","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","No","Month-to-Month","Yes","Credit Card","100.85","399.25","441.01","Stayed","Others","Others"
"58849-TAM","Male",50,"Yes","Tamil Nadu",10,3,"None","No","DSL","Yes","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","39.90","2020.90","2020.90","Stayed","Others","Others"
"83363-TEL","Male",27,"No","Telangana",11,15,"Deal 3","No","Cable","Yes","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Mailed Check","60.90","1785.65","2593.73","Stayed","Others","Others"
"71384-AND","Female",65,"No","Andhra Pradesh",9,2,"None","Yes","Cable","Yes","No","Yes","Yes","Yes","No","No","Yes","One Year","No","Bank Withdrawal","76.25","4154.55","6055.90","Stayed","Others","Others"
"49269-MAH","Female",68,"No","Maharashtra",8,35,"Deal 2","No","Fiber Optic","No","No","Yes","Yes","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","89.70","4304.50","5794.50","Stayed","Others","Others"
"93031-GUJ","Female",53,"No","Gujarat",6,30,"None","Yes","Fiber Optic","No","Yes","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","81.00","4085.75","6285.18","Stayed","Others","Others"
"87275-TAM","Female",49,"Yes","Tamil Nadu",2,36,"Deal 1","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","64.45","4528.00","4528.00","Stayed","Others","Others"
"17539-ASS","Male",34,"No","Assam",15,3,"None","No","DSL","Yes","No","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","44.45","2181.55","2181.55","Stayed","Others","Others"
"29747-PUN","Male",37,"No","Punjab",1,28,"None","No","DSL","Yes","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","35.40","1077.50","1077.50","Churned","Attitude","Attitude of service provider"
"41454-JAM","Female",72,"Yes","Jammu & Kashmir",14,7,"None","No","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","86.85","220.95","276.09","Churned","Attitude","Attitude of service provider"
"99879-HAR","Male",62,"No","Haryana",15,33,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","19.85","108.05","138.90","Churned","Price","Long distance charges"
"14825-WES","Male",48,"Yes","West Bengal",12,17,"None","No","Fiber Optic","No","Yes","No","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","85.35","4338.60","6931.36","Churned","Attitude","Attitude of support person"
"64204-PUN","Male",28,"Yes","Punjab",14,2,"Deal 5","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","81.30","416.30","541.85","Churned","Attitude","Attitude of service provider"
"74924-UTT","Male",73,"No","Uttar Pradesh",10,7,"Deal 5","No","Fiber Optic","No","No","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","92.10","729.95","1073.39","Churned","Competitor","Competitor had better devices"
"52502-JAM","Female",81,"Yes","Jammu & Kashmir",9,20,"Deal 4","No","Fiber Optic","No","Yes","No","Yes","No","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","89.05","1169.35","1188.46","Churned","Competitor","Competitor made better offer"
"31864-AND","Female",26,"No","Andhra Pradesh",1,13,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","97.45","6253.00","8631.88","Stayed","Others","Others"
"64525-JHA","Female",70,"No","Jharkhand",4,20,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","-5.00","164.30","387.90","Churned","Attitude","Attitude of support person"
"73469-MAH","Male",32,"No","Maharashtra",11,12,"Deal 2","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal","19.10","1007.80","2503.63","Stayed","Others","Others"
"95984-KAR","Female",50,"No","Karnataka",4,17,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal","24.45","1066.15","2697.31","Stayed","Others","Others"
"17235-AND","Female",44,"Yes","Andhra Pradesh",13,11,"None","No","DSL","No","Yes","No","Yes","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","66.50","2728.60","4041.42","Churned","Other","Moved"
"98203-MAH","Male",30,"No","Maharashtra",7,33,"Deal 2","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","109.55","6118.95","8813.55","Stayed","Others","Others"
"36718-WES","Female",69,"No","West Bengal",13,12,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","25.10","1672.15","2656.38","Stayed","Others","Others"
"34547-WES","Male",30,"No","West Bengal",1,22,"Deal 4","No","Cable","No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card","34.00","442.45","442.45","Stayed","Others","Others"
"88381-WES","Male",28,"No","West Bengal",13,18,"None","Yes","Fiber Optic","Yes","Yes","No","Yes","No","No","No","Yes","Two Year","Yes","Credit Card","88.00","5986.45","6636.05","Stayed","Others","Others"
"64589-TAM","Female",51,"No","Tamil Nadu",2,8,"Deal 4","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","19.80","196.75","387.25","Stayed","Others","Others"
"12520-HAR","Female",25,"Yes","Haryana",1,27,"Deal 4","No","Fiber Optic","No","Yes","Yes","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","90.05","1862.90","2029.19","Stayed","Others","Others"
"58272-JHA","Female",49,"No","Jharkhand",12,28,"None","No","Fiber Optic","No","Yes","No","Yes","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","78.45","2435.15","3540.93","Churned","Price","Long distance charges"
"48450-UTT","Male",66,"Yes","Uttar Pradesh",6,11,"Deal 5","No","Fiber Optic","Yes","No","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Mailed Check","88.30","273.75","351.06","Churned","Attitude","Attitude of support person"
"88618-WES","Male",61,"Yes","West Bengal",11,30,"Deal 2","Yes","Fiber Optic","No","Yes","No","No","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","91.35","5764.70","8808.98","Stayed","Others","Others"
"48138-PUN","Female",54,"Yes","Punjab",3,29,"Deal 3","Yes","DSL","No","Yes","No","Yes","No","Yes","Yes","No","One Year","Yes","Credit Card","70.70","2511.95","3625.67","Stayed","Others","Others"
"48598-MAD","Female",71,"Yes","Madhya Pradesh",12,1,"None","No","Fiber Optic","No","Yes","No","No","Yes","Yes","No","Yes","One Year","No","Credit Card","95.25","4424.20","4706.18","Churned","Competitor","Competitor had better devices"
"56878-MAD","Female",37,"No","Madhya Pradesh",7,13,"None","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","103.05","5925.75","7737.78","Stayed","Others","Others"
"75116-ASS","Female",35,"No","Assam",15,18,"Deal 2","No","Cable","Yes","Yes","No","Yes","Yes","No","No","Yes","Two Year","Yes","Credit Card","70.35","4124.65","6860.65","Stayed","Others","Others"
"11301-WES","Female",31,"No","West Bengal",7,5,"Deal 3","Yes","Cable","No","No","No","No","No","No","No","Yes","One Year","Yes","Credit Card","51.55","1295.40","1936.82","Stayed","Others","Others"
"34258-JAM","Female",24,"No","Jammu & Kashmir",7,5,"None","No","Cable","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card","55.20","528.35","622.45","Churned","Competitor","Competitor made better offer"
"61270-KER","Female",27,"Yes","Kerala",0,3,"Deal 2","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","No","Month-to-Month","No","Bank Withdrawal","105.40","6713.20","8275.19","Stayed","Others","Others"
"66382-MAH","Male",48,"Yes","Maharashtra",0,6,"None","No","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","94.45","498.10","694.90","Churned","Competitor","Competitor had better devices"
"41724-MAH","Female",24,"Yes","Maharashtra",6,12,"Deal 1","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","24.75","1769.60","4313.36","Stayed","Others","Others"
"26222-RAJ","Female",79,"Yes","Rajasthan",1,14,"Deal 5","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","45.10","45.10","60.34","Churned","Competitor","Competitor had better devices"
"86951-TEL","Female",25,"Yes","Telangana",11,19,"None","Yes","Cable","Yes","No","No","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal","60.00","3273.95","3734.57","Stayed","Others","Others"
"48949-WES","Female",37,"No","West Bengal",11,30,"None","Yes","Fiber Optic","No","Yes","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","96.65","5580.80","8416.93","Stayed","Others","Others"
"91446-MAH","Male",27,"No","Maharashtra",0,34,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","24.45","1718.20","4001.41","Stayed","Others","Others"
"89750-HAR","Male",59,"No","Haryana",10,3,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check","20.35","33.20","97.26","Churned","Attitude","Attitude of support person"
"46541-TAM","Female",62,"Yes","Tamil Nadu",1,7,"None","No","DSL","Yes","No","No","Yes","No","No","No","Yes","One Year","Yes","Mailed Check","33.60","435.45","435.45","Stayed","Others","Others"
"17695-PUN","Female",75,"Yes","Punjab",12,19,"Deal 1","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","102.90","6989.70","10251.26","Stayed","Others","Others"
"14319-TAM","Male",69,"Yes","Tamil Nadu",13,15,"Deal 5","No","Cable","Yes","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","55.80","55.80","82.02","Churned","Dissatisfaction","Service dissatisfaction"
"64929-HAR","Female",30,"Yes","Haryana",15,28,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.25","535.35","1265.87","Stayed","Others","Others"
"62807-JHA","Male",76,"Yes","Jharkhand",5,32,"Deal 5","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","44.95","85.15","138.39","Churned","Other","Don't know"
"96927-ASS","Female",45,"Yes","Assam",0,28,"Deal 5","No","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","79.15","317.25","464.89","Churned","Competitor","Competitor made better offer"
"87663-WES","Male",44,"No","West Bengal",7,15,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check","20.25","20.25","43.41","Churned","Attitude","Attitude of support person"
"63419-KAR","Female",59,"No","Karnataka",10,34,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","25.70","826.10","2030.60","Stayed","Others","Others"
"99580-TEL","Male",39,"No","Telangana",3,31,"None","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","106.35","6751.35","8436.78","Stayed","Others","Others"
"49662-KAR","Male",59,"Yes","Karnataka",7,17,"Deal 4","No","DSL","Yes","No","Yes","No","No","Yes","Yes","Yes","One Year","No","Mailed Check","64.85","1336.80","1985.28","Stayed","Others","Others"
"54105-MAH","Male",36,"Yes","Maharashtra",2,7,"Deal 5","No","DSL","No","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","66.65","520.95","767.35","Stayed","Others","Others"
"63314-PUN","Male",43,"Yes","Punjab",12,31,"None","Yes","DSL","Yes","Yes","Yes","No","Yes","No","No","Yes","One Year","Yes","Credit Card","73.00","5163.00","6533.20","Stayed","Others","Others"
"93875-UTT","Male",41,"No","Uttar Pradesh",14,35,"Deal 5","Yes","Fiber Optic","No","Yes","No","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","90.05","368.10","447.06","Churned","Competitor","Competitor offered more data"
"25646-RAJ","Male",51,"Yes","Rajasthan",2,2,"None","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","74.90","469.80","507.72","Churned","Dissatisfaction","Service dissatisfaction"
"81058-GUJ","Male",33,"Yes","Gujarat",4,23,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","25.65","1887.00","2792.76","Stayed","Others","Others"
"18822-MAH","Female",40,"Yes","Maharashtra",7,28,"None","No","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Mailed Check","99.15","465.05","511.20","Churned","Other","Moved"
